company,aws_service,datetime,gross_cost
weyland-yutani,ec2,2024-11-15 08:00:00,788.23
cyberdyne,cloudwatch,2024-11-15 09:00:00,5.4
cyberdyne,ec2,2024-11-15 09:00:00,105.56
weyland-yutani,cloudwatch,2024-11-15 09:00:00,49.15
weyland-yutani,sagemaker,2024-11-15 09:00:00,2717.79
cyberdyne,ec2,2024-11-15 10:00:00,37.45
ingen,ec2,2024-11-15 10:00:00,699.56
weyland-yutani,ec2,2024-11-15 11:00:00,206.43
ingen,infinidash,2024-11-15 13:00:00,39.0
weyland-yutani,cloudwatch,2024-11-15 14:00:00,134.83
weyland-yutani,sagemaker,2024-11-15 14:00:00,2185.0
tyrell,cloudwatch,2024-11-15 15:00:00,2.5
weyland-yutani,sagemaker,2024-11-15 19:00:00,4035.23
weyland-yutani,cloudwatch,2024-11-15 19:00:00,85.73
weyland-yutani,sagemaker,2024-11-15 20:00:00,892.97
weyland-yutani,ec2,2024-11-15 20:00:00,92.61
ingen,cloudwatch,2024-11-15 21:00:00,1.89
weyland-yutani,sagemaker,2024-11-15 21:00:00,613.63
weyland-yutani,ec2,2024-11-15 21:00:00,140.38
weyland-yutani,cloudwatch,2024-11-16 00:00:00,50.48
cyberdyne,cloudwatch,2024-11-16 01:00:00,15.78
cyberdyne,s3,2024-11-16 01:00:00,20.12
cyberdyne,s3,2024-11-16 03:00:00,34.8
cyberdyne,ec2,2024-11-16 03:00:00,50.29
ingen,ec2,2024-11-16 03:00:00,89.65
tyrell,s3,2024-11-16 03:00:00,3.0
weyland-yutani,s3,2024-11-16 03:00:00,142.76
cyberdyne,ec2,2024-11-16 07:00:00,108.2
ingen,ec2,2024-11-16 07:00:00,56.72
ingen,cloudwatch,2024-11-16 07:00:00,38.53
weyland-yutani,cloudwatch,2024-11-16 10:00:00,70.67
weyland-yutani,ec2,2024-11-16 10:00:00,596.31
ingen,s3,2024-11-16 12:00:00,30.8
weyland-yutani,ec2,2024-11-16 12:00:00,1934.04
weyland-yutani,infinidash,2024-11-16 12:00:00,263.08
cyberdyne,cloudwatch,2024-11-16 13:00:00,100.0
cyberdyne,cloudwatch,2024-11-16 15:00:00,36.0
cyberdyne,infinidash,2024-11-16 15:00:00,387.65
cyberdyne,ec2,2024-11-16 18:00:00,227.48
cyberdyne,s3,2024-11-16 18:00:00,9.12
weyland-yutani,ec2,2024-11-16 18:00:00,337.19
weyland-yutani,sagemaker,2024-11-17 00:00:00,4287.76
weyland-yutani,cloudwatch,2024-11-17 00:00:00,13.49
ingen,infinidash,2024-11-17 02:00:00,96.9
ingen,s3,2024-11-17 02:00:00,41.92
weyland-yutani,infinidash,2024-11-17 05:00:00,494.41
weyland-yutani,sagemaker,2024-11-17 05:00:00,782.24
weyland-yutani,ec2,2024-11-17 05:00:00,832.85
ingen,ec2,2024-11-17 07:00:00,156.74
weyland-yutani,s3,2024-11-17 08:00:00,48.11
cyberdyne,s3,2024-11-17 09:00:00,46.09
weyland-yutani,infinidash,2024-11-17 14:00:00,2512.29
weyland-yutani,infinidash,2024-11-17 15:00:00,1401.47
cyberdyne,ec2,2024-11-17 17:00:00,181.42
ingen,cloudwatch,2024-11-17 19:00:00,20.79
tyrell,cloudwatch,2024-11-17 19:00:00,5.29
tyrell,s3,2024-11-17 20:00:00,0.83
cyberdyne,infinidash,2024-11-17 22:00:00,88.8
ingen,ec2,2024-11-17 23:00:00,85.35
cyberdyne,ec2,2024-11-18 00:00:00,66.29
cyberdyne,cloudwatch,2024-11-18 00:00:00,25.31
weyland-yutani,s3,2024-11-18 00:00:00,130.43
weyland-yutani,cloudwatch,2024-11-18 00:00:00,90.05
cyberdyne,infinidash,2024-11-18 04:00:00,397.97
cyberdyne,cloudwatch,2024-11-18 04:00:00,14.15
ingen,ec2,2024-11-18 05:00:00,289.89
ingen,cloudwatch,2024-11-18 05:00:00,44.69
weyland-yutani,sagemaker,2024-11-18 06:00:00,4094.01
weyland-yutani,ec2,2024-11-18 06:00:00,753.35
weyland-yutani,infinidash,2024-11-18 06:00:00,141.79
cyberdyne,cloudwatch,2024-11-18 07:00:00,4.11
weyland-yutani,cloudwatch,2024-11-18 10:00:00,135.35
cyberdyne,ec2,2024-11-18 11:00:00,386.69
cyberdyne,cloudwatch,2024-11-18 11:00:00,45.28
ingen,ec2,2024-11-18 11:00:00,66.04
weyland-yutani,s3,2024-11-18 11:00:00,144.85
weyland-yutani,ec2,2024-11-18 11:00:00,469.46
weyland-yutani,cloudwatch,2024-11-18 11:00:00,24.7
ingen,infinidash,2024-11-18 13:00:00,131.54
cyberdyne,infinidash,2024-11-18 14:00:00,184.46
cyberdyne,sagemaker,2024-11-18 14:00:00,366.44
cyberdyne,cloudwatch,2024-11-18 14:00:00,9.21
weyland-yutani,sagemaker,2024-11-18 16:00:00,754.19
cyberdyne,s3,2024-11-18 19:00:00,21.27
ingen,infinidash,2024-11-18 19:00:00,763.1
ingen,s3,2024-11-18 19:00:00,18.34
ingen,infinidash,2024-11-18 21:00:00,327.55
ingen,cloudwatch,2024-11-18 21:00:00,73.44
cyberdyne,s3,2024-11-18 22:00:00,10.42
weyland-yutani,cloudwatch,2024-11-18 22:00:00,179.65
weyland-yutani,infinidash,2024-11-18 22:00:00,3247.2
ingen,cloudwatch,2024-11-19 00:00:00,51.16
weyland-yutani,infinidash,2024-11-19 01:00:00,1087.97
weyland-yutani,cloudwatch,2024-11-19 02:00:00,125.55
weyland-yutani,sagemaker,2024-11-19 02:00:00,1207.18
weyland-yutani,ec2,2024-11-19 02:00:00,1814.6
weyland-yutani,infinidash,2024-11-19 02:00:00,270.0
tyrell,s3,2024-11-19 05:00:00,13.9
weyland-yutani,infinidash,2024-11-19 06:00:00,209.61
weyland-yutani,cloudwatch,2024-11-19 06:00:00,284.72
weyland-yutani,sagemaker,2024-11-19 06:00:00,7192.74
weyland-yutani,s3,2024-11-19 11:00:00,52.42
weyland-yutani,ec2,2024-11-19 11:00:00,286.66
weyland-yutani,infinidash,2024-11-19 11:00:00,401.88
weyland-yutani,cloudwatch,2024-11-19 12:00:00,18.02
ingen,infinidash,2024-11-19 14:00:00,307.01
ingen,ec2,2024-11-19 14:00:00,113.38
weyland-yutani,sagemaker,2024-11-19 16:00:00,7975.44
cyberdyne,s3,2024-11-19 18:00:00,1.65
weyland-yutani,ec2,2024-11-19 18:00:00,222.57
ingen,s3,2024-11-19 19:00:00,68.67
ingen,cloudwatch,2024-11-19 22:00:00,23.41
weyland-yutani,infinidash,2024-11-19 23:00:00,545.9
weyland-yutani,ec2,2024-11-19 23:00:00,81.59
weyland-yutani,sagemaker,2024-11-19 23:00:00,1770.32
weyland-yutani,ec2,2024-11-20 06:00:00,438.5
weyland-yutani,sagemaker,2024-11-20 06:00:00,2946.45
ingen,cloudwatch,2024-11-20 07:00:00,1.56
ingen,sagemaker,2024-11-20 07:00:00,1494.67
weyland-yutani,infinidash,2024-11-20 10:00:00,112.5
ingen,infinidash,2024-11-20 11:00:00,154.51
ingen,cloudwatch,2024-11-20 11:00:00,9.61
ingen,ec2,2024-11-20 11:00:00,144.62
cyberdyne,cloudwatch,2024-11-20 14:00:00,27.76
cyberdyne,infinidash,2024-11-20 14:00:00,113.09
cyberdyne,cloudwatch,2024-11-20 15:00:00,21.81
ingen,ec2,2024-11-20 16:00:00,28.65
weyland-yutani,ec2,2024-11-20 16:00:00,295.1
weyland-yutani,ec2,2024-11-20 17:00:00,319.33
weyland-yutani,cloudwatch,2024-11-20 19:00:00,44.12
weyland-yutani,s3,2024-11-20 19:00:00,37.51
ingen,infinidash,2024-11-21 02:00:00,271.86
ingen,cloudwatch,2024-11-21 02:00:00,3.4
cyberdyne,cloudwatch,2024-11-21 04:00:00,15.86
cyberdyne,ec2,2024-11-21 05:00:00,259.06
weyland-yutani,ec2,2024-11-21 06:00:00,423.46
ingen,ec2,2024-11-21 07:00:00,29.35
cyberdyne,ec2,2024-11-21 10:00:00,18.22
cyberdyne,sagemaker,2024-11-21 10:00:00,613.66
ingen,s3,2024-11-21 12:00:00,47.3
ingen,ec2,2024-11-21 12:00:00,52.62
weyland-yutani,ec2,2024-11-21 13:00:00,91.67
weyland-yutani,sagemaker,2024-11-21 13:00:00,2768.1
tyrell,cloudwatch,2024-11-21 17:00:00,2.66
tyrell,s3,2024-11-21 18:00:00,19.2
weyland-yutani,infinidash,2024-11-21 19:00:00,3375.0
ingen,s3,2024-11-21 20:00:00,5.87
ingen,cloudwatch,2024-11-21 20:00:00,66.48
tyrell,s3,2024-11-21 21:00:00,0.93
ingen,cloudwatch,2024-11-21 22:00:00,20.74
tyrell,cloudwatch,2024-11-21 22:00:00,2.71
weyland-yutani,s3,2024-11-22 02:00:00,101.13
weyland-yutani,cloudwatch,2024-11-22 02:00:00,61.69
weyland-yutani,sagemaker,2024-11-22 02:00:00,3393.69
weyland-yutani,s3,2024-11-22 03:00:00,190.84
weyland-yutani,cloudwatch,2024-11-22 03:00:00,39.96
weyland-yutani,ec2,2024-11-22 03:00:00,503.92
weyland-yutani,infinidash,2024-11-22 03:00:00,448.53
cyberdyne,ec2,2024-11-22 04:00:00,54.48
ingen,s3,2024-11-22 06:00:00,38.12
ingen,cloudwatch,2024-11-22 06:00:00,9.34
ingen,ec2,2024-11-22 06:00:00,33.62
weyland-yutani,sagemaker,2024-11-22 07:00:00,9000.0
weyland-yutani,ec2,2024-11-22 07:00:00,933.45
weyland-yutani,cloudwatch,2024-11-22 07:00:00,312.57
tyrell,s3,2024-11-22 08:00:00,21.0
weyland-yutani,infinidash,2024-11-22 08:00:00,3307.99
weyland-yutani,ec2,2024-11-22 08:00:00,76.5
weyland-yutani,sagemaker,2024-11-22 08:00:00,1842.0
cyberdyne,infinidash,2024-11-22 09:00:00,55.62
ingen,cloudwatch,2024-11-22 10:00:00,79.1
ingen,sagemaker,2024-11-22 10:00:00,147.17
weyland-yutani,infinidash,2024-11-22 11:00:00,1009.52
weyland-yutani,cloudwatch,2024-11-22 14:00:00,153.56
weyland-yutani,infinidash,2024-11-22 14:00:00,148.52
ingen,ec2,2024-11-22 17:00:00,419.53
weyland-yutani,cloudwatch,2024-11-22 18:00:00,60.23
cyberdyne,s3,2024-11-22 19:00:00,20.85
tyrell,s3,2024-11-22 20:00:00,0.69
ingen,infinidash,2024-11-22 21:00:00,39.0
ingen,s3,2024-11-22 21:00:00,6.82
weyland-yutani,cloudwatch,2024-11-22 21:00:00,24.71
cyberdyne,infinidash,2024-11-22 22:00:00,148.17
cyberdyne,cloudwatch,2024-11-22 22:00:00,1.65
cyberdyne,ec2,2024-11-23 00:00:00,479.05
cyberdyne,s3,2024-11-23 00:00:00,28.21
cyberdyne,sagemaker,2024-11-23 02:00:00,203.08
cyberdyne,s3,2024-11-23 02:00:00,23.23
weyland-yutani,cloudwatch,2024-11-23 02:00:00,450.0
ingen,cloudwatch,2024-11-23 03:00:00,16.41
ingen,s3,2024-11-23 03:00:00,29.35
weyland-yutani,cloudwatch,2024-11-23 04:00:00,94.37
weyland-yutani,ec2,2024-11-23 06:00:00,365.27
weyland-yutani,cloudwatch,2024-11-23 06:00:00,215.25
cyberdyne,cloudwatch,2024-11-23 07:00:00,100.0
weyland-yutani,infinidash,2024-11-23 07:00:00,752.63
weyland-yutani,ec2,2024-11-23 07:00:00,545.54
ingen,sagemaker,2024-11-23 08:00:00,1276.93
ingen,infinidash,2024-11-23 08:00:00,217.42
tyrell,sagemaker,2024-11-23 11:00:00,69.93
cyberdyne,cloudwatch,2024-11-23 13:00:00,41.4
cyberdyne,ec2,2024-11-23 13:00:00,314.19
tyrell,sagemaker,2024-11-23 13:00:00,35.84
ingen,cloudwatch,2024-11-23 14:00:00,45.15
ingen,sagemaker,2024-11-23 14:00:00,1238.15
ingen,infinidash,2024-11-23 14:00:00,653.56
weyland-yutani,cloudwatch,2024-11-23 16:00:00,180.56
weyland-yutani,sagemaker,2024-11-23 17:00:00,1133.76
weyland-yutani,cloudwatch,2024-11-23 17:00:00,139.67
weyland-yutani,infinidash,2024-11-23 17:00:00,965.6
cyberdyne,cloudwatch,2024-11-23 18:00:00,16.09
tyrell,cloudwatch,2024-11-23 21:00:00,6.03
weyland-yutani,cloudwatch,2024-11-23 23:00:00,70.97
cyberdyne,infinidash,2024-11-24 00:00:00,142.25
cyberdyne,s3,2024-11-24 00:00:00,1.96
ingen,ec2,2024-11-24 02:00:00,281.08
ingen,infinidash,2024-11-24 02:00:00,120.08
tyrell,s3,2024-11-24 02:00:00,0.79
weyland-yutani,cloudwatch,2024-11-24 04:00:00,41.69
weyland-yutani,sagemaker,2024-11-24 04:00:00,4241.32
weyland-yutani,cloudwatch,2024-11-24 11:00:00,67.26
weyland-yutani,ec2,2024-11-24 11:00:00,1296.95
cyberdyne,infinidash,2024-11-24 12:00:00,61.51
cyberdyne,ec2,2024-11-24 12:00:00,32.95
ingen,ec2,2024-11-24 13:00:00,318.06
ingen,ec2,2024-11-24 15:00:00,16.05
ingen,s3,2024-11-24 15:00:00,60.31
weyland-yutani,infinidash,2024-11-24 16:00:00,1753.69
ingen,sagemaker,2024-11-24 17:00:00,3120.0
cyberdyne,sagemaker,2024-11-24 19:00:00,133.33
cyberdyne,ec2,2024-11-24 19:00:00,159.4
weyland-yutani,infinidash,2024-11-24 19:00:00,493.18
weyland-yutani,s3,2024-11-24 19:00:00,206.36
weyland-yutani,cloudwatch,2024-11-24 19:00:00,47.26
cyberdyne,s3,2024-11-24 20:00:00,70.28
weyland-yutani,ec2,2024-11-24 20:00:00,608.54
weyland-yutani,s3,2024-11-24 21:00:00,18.73
cyberdyne,infinidash,2024-11-24 22:00:00,88.68
ingen,cloudwatch,2024-11-24 23:00:00,48.0
ingen,infinidash,2024-11-24 23:00:00,106.55
cyberdyne,cloudwatch,2024-11-25 00:00:00,10.71
weyland-yutani,infinidash,2024-11-25 00:00:00,707.05
tyrell,sagemaker,2024-11-25 01:00:00,420.0
weyland-yutani,cloudwatch,2024-11-25 05:00:00,47.65
weyland-yutani,sagemaker,2024-11-25 05:00:00,6774.43
ingen,cloudwatch,2024-11-25 07:00:00,9.06
weyland-yutani,infinidash,2024-11-25 08:00:00,1945.45
weyland-yutani,cloudwatch,2024-11-25 08:00:00,40.03
weyland-yutani,cloudwatch,2024-11-25 09:00:00,72.87
weyland-yutani,infinidash,2024-11-25 09:00:00,231.33
weyland-yutani,sagemaker,2024-11-25 09:00:00,225.0
cyberdyne,s3,2024-11-25 10:00:00,31.13
cyberdyne,ec2,2024-11-25 11:00:00,32.61
cyberdyne,cloudwatch,2024-11-25 11:00:00,1.13
tyrell,cloudwatch,2024-11-25 11:00:00,0.44
ingen,cloudwatch,2024-11-25 15:00:00,11.86
ingen,infinidash,2024-11-25 15:00:00,81.21
weyland-yutani,infinidash,2024-11-25 15:00:00,1409.72
ingen,cloudwatch,2024-11-25 17:00:00,14.89
weyland-yutani,s3,2024-11-25 23:00:00,237.1
weyland-yutani,sagemaker,2024-11-25 23:00:00,3855.5
ingen,s3,2024-11-26 00:00:00,9.78
weyland-yutani,ec2,2024-11-26 00:00:00,400.36
weyland-yutani,infinidash,2024-11-26 01:00:00,346.95
cyberdyne,infinidash,2024-11-26 03:00:00,354.63
cyberdyne,s3,2024-11-26 03:00:00,60.92
weyland-yutani,cloudwatch,2024-11-26 03:00:00,450.0
ingen,infinidash,2024-11-26 06:00:00,263.54
cyberdyne,ec2,2024-11-26 07:00:00,93.17
cyberdyne,cloudwatch,2024-11-26 09:00:00,71.58
cyberdyne,infinidash,2024-11-26 09:00:00,224.4
weyland-yutani,cloudwatch,2024-11-26 09:00:00,84.18
weyland-yutani,ec2,2024-11-26 09:00:00,385.06
weyland-yutani,infinidash,2024-11-26 09:00:00,2161.7
ingen,s3,2024-11-26 11:00:00,36.06
tyrell,infinidash,2024-11-26 11:00:00,45.8
weyland-yutani,ec2,2024-11-26 15:00:00,129.39
weyland-yutani,infinidash,2024-11-26 15:00:00,609.32
ingen,ec2,2024-11-26 16:00:00,230.41
tyrell,cloudwatch,2024-11-26 16:00:00,12.32
cyberdyne,ec2,2024-11-26 18:00:00,60.49
weyland-yutani,infinidash,2024-11-26 18:00:00,519.23
weyland-yutani,ec2,2024-11-26 18:00:00,320.16
cyberdyne,s3,2024-11-26 20:00:00,18.07
cyberdyne,ec2,2024-11-26 20:00:00,30.48
weyland-yutani,ec2,2024-11-26 21:00:00,2250.0
weyland-yutani,cloudwatch,2024-11-26 22:00:00,197.6
weyland-yutani,sagemaker,2024-11-26 22:00:00,2340.19
ingen,ec2,2024-11-27 00:00:00,327.36
cyberdyne,s3,2024-11-27 01:00:00,45.02
cyberdyne,infinidash,2024-11-27 01:00:00,558.88
cyberdyne,infinidash,2024-11-27 04:00:00,750.0
weyland-yutani,ec2,2024-11-27 05:00:00,61.21
ingen,ec2,2024-11-27 08:00:00,353.38
weyland-yutani,infinidash,2024-11-27 09:00:00,662.23
weyland-yutani,cloudwatch,2024-11-27 11:00:00,103.38
weyland-yutani,sagemaker,2024-11-27 11:00:00,4895.03
weyland-yutani,ec2,2024-11-27 11:00:00,335.81
ingen,s3,2024-11-27 12:00:00,57.81
ingen,sagemaker,2024-11-27 12:00:00,250.25
cyberdyne,infinidash,2024-11-27 14:00:00,31.39
ingen,ec2,2024-11-27 15:00:00,780.0
weyland-yutani,ec2,2024-11-27 17:00:00,214.01
cyberdyne,ec2,2024-11-27 19:00:00,360.52
cyberdyne,cloudwatch,2024-11-27 19:00:00,30.25
weyland-yutani,cloudwatch,2024-11-27 21:00:00,21.17
weyland-yutani,infinidash,2024-11-27 22:00:00,460.56
weyland-yutani,ec2,2024-11-28 01:00:00,236.43
ingen,infinidash,2024-11-28 02:00:00,47.55
ingen,cloudwatch,2024-11-28 02:00:00,30.51
weyland-yutani,sagemaker,2024-11-28 04:00:00,1383.71
cyberdyne,cloudwatch,2024-11-28 05:00:00,33.83
ingen,infinidash,2024-11-28 07:00:00,315.12
ingen,s3,2024-11-28 07:00:00,29.86
weyland-yutani,sagemaker,2024-11-28 08:00:00,3427.72
weyland-yutani,cloudwatch,2024-11-28 10:00:00,134.4
weyland-yutani,infinidash,2024-11-28 10:00:00,112.5
weyland-yutani,sagemaker,2024-11-28 10:00:00,815.85
ingen,infinidash,2024-11-28 13:00:00,924.84
ingen,s3,2024-11-28 13:00:00,17.39
cyberdyne,s3,2024-11-28 14:00:00,4.4
ingen,ec2,2024-11-28 15:00:00,281.61
ingen,cloudwatch,2024-11-28 15:00:00,156.0
weyland-yutani,infinidash,2024-11-28 16:00:00,1314.01
weyland-yutani,sagemaker,2024-11-28 16:00:00,2635.62
tyrell,s3,2024-11-28 17:00:00,7.67
weyland-yutani,sagemaker,2024-11-28 19:00:00,487.89
weyland-yutani,infinidash,2024-11-28 19:00:00,364.2
weyland-yutani,cloudwatch,2024-11-28 20:00:00,438.11
weyland-yutani,sagemaker,2024-11-28 20:00:00,1852.42
ingen,infinidash,2024-11-28 23:00:00,111.76
tyrell,cloudwatch,2024-11-28 23:00:00,0.21
cyberdyne,cloudwatch,2024-11-29 00:00:00,37.62
weyland-yutani,s3,2024-11-29 02:00:00,15.14
cyberdyne,infinidash,2024-11-29 03:00:00,534.5
cyberdyne,s3,2024-11-29 03:00:00,11.88
ingen,infinidash,2024-11-29 04:00:00,427.91
ingen,s3,2024-11-29 04:00:00,4.48
ingen,cloudwatch,2024-11-29 04:00:00,8.88
cyberdyne,s3,2024-11-29 05:00:00,18.94
cyberdyne,ec2,2024-11-29 05:00:00,28.59
weyland-yutani,cloudwatch,2024-11-29 08:00:00,36.36
cyberdyne,s3,2024-11-29 10:00:00,40.7
weyland-yutani,s3,2024-11-29 10:00:00,147.05
weyland-yutani,cloudwatch,2024-11-29 14:00:00,107.83
weyland-yutani,sagemaker,2024-11-29 14:00:00,4598.19
cyberdyne,infinidash,2024-11-29 15:00:00,88.66
cyberdyne,infinidash,2024-11-29 17:00:00,464.78
weyland-yutani,sagemaker,2024-11-29 18:00:00,5224.63
weyland-yutani,ec2,2024-11-29 21:00:00,126.0
weyland-yutani,ec2,2024-11-30 01:00:00,759.23
weyland-yutani,infinidash,2024-11-30 01:00:00,765.89
tyrell,sagemaker,2024-11-30 02:00:00,251.83
cyberdyne,s3,2024-11-30 04:00:00,15.5
cyberdyne,s3,2024-11-30 05:00:00,58.72
cyberdyne,ec2,2024-11-30 05:00:00,19.35
ingen,ec2,2024-11-30 07:00:00,170.84
weyland-yutani,infinidash,2024-11-30 07:00:00,666.95
weyland-yutani,ec2,2024-11-30 07:00:00,84.39
cyberdyne,infinidash,2024-11-30 08:00:00,51.29
cyberdyne,s3,2024-11-30 08:00:00,43.76
cyberdyne,cloudwatch,2024-11-30 14:00:00,8.55
cyberdyne,infinidash,2024-11-30 15:00:00,60.15
weyland-yutani,cloudwatch,2024-11-30 17:00:00,55.29
weyland-yutani,ec2,2024-11-30 17:00:00,162.86
weyland-yutani,infinidash,2024-11-30 17:00:00,2096.07
weyland-yutani,ec2,2024-11-30 18:00:00,247.48
weyland-yutani,infinidash,2024-11-30 18:00:00,1767.41
cyberdyne,s3,2024-11-30 20:00:00,8.92
ingen,s3,2024-11-30 20:00:00,4.82
weyland-yutani,cloudwatch,2024-12-01 00:00:00,59.53
weyland-yutani,sagemaker,2024-12-01 02:00:00,935.41
weyland-yutani,cloudwatch,2024-12-01 02:00:00,36.38
ingen,infinidash,2024-12-01 03:00:00,137.46
ingen,sagemaker,2024-12-01 03:00:00,349.85
weyland-yutani,s3,2024-12-01 04:00:00,22.2
weyland-yutani,infinidash,2024-12-01 04:00:00,244.01
weyland-yutani,ec2,2024-12-01 04:00:00,364.47
cyberdyne,ec2,2024-12-01 05:00:00,125.26
weyland-yutani,sagemaker,2024-12-01 05:00:00,1033.92
ingen,cloudwatch,2024-12-01 07:00:00,13.28
weyland-yutani,cloudwatch,2024-12-01 07:00:00,44.98
weyland-yutani,infinidash,2024-12-01 07:00:00,764.84
weyland-yutani,sagemaker,2024-12-01 07:00:00,824.99
tyrell,sagemaker,2024-12-01 10:00:00,31.64
cyberdyne,cloudwatch,2024-12-01 11:00:00,35.15
cyberdyne,ec2,2024-12-01 11:00:00,77.64
weyland-yutani,infinidash,2024-12-01 13:00:00,964.23
weyland-yutani,cloudwatch,2024-12-01 13:00:00,410.21
weyland-yutani,ec2,2024-12-01 13:00:00,398.35
ingen,ec2,2024-12-01 16:00:00,75.36
ingen,cloudwatch,2024-12-01 16:00:00,5.27
cyberdyne,s3,2024-12-01 17:00:00,9.43
weyland-yutani,sagemaker,2024-12-01 17:00:00,8743.38
cyberdyne,infinidash,2024-12-01 18:00:00,44.53
ingen,sagemaker,2024-12-01 20:00:00,352.58
cyberdyne,cloudwatch,2024-12-01 23:00:00,60.06
weyland-yutani,infinidash,2024-12-02 01:00:00,213.94
weyland-yutani,cloudwatch,2024-12-02 01:00:00,54.78
cyberdyne,s3,2024-12-02 02:00:00,30.76
cyberdyne,sagemaker,2024-12-02 02:00:00,162.72
ingen,sagemaker,2024-12-02 02:00:00,147.42
ingen,cloudwatch,2024-12-02 02:00:00,90.34
ingen,s3,2024-12-02 02:00:00,111.1
cyberdyne,s3,2024-12-02 04:00:00,6.43
cyberdyne,infinidash,2024-12-02 04:00:00,203.4
ingen,cloudwatch,2024-12-02 05:00:00,54.26
ingen,s3,2024-12-02 05:00:00,76.85
weyland-yutani,cloudwatch,2024-12-02 05:00:00,13.73
weyland-yutani,ec2,2024-12-02 07:00:00,151.68
weyland-yutani,ec2,2024-12-02 10:00:00,205.05
ingen,s3,2024-12-02 11:00:00,32.25
ingen,infinidash,2024-12-02 11:00:00,39.53
weyland-yutani,ec2,2024-12-02 13:00:00,679.81
weyland-yutani,ec2,2024-12-02 19:00:00,225.4
weyland-yutani,sagemaker,2024-12-02 19:00:00,225.0
cyberdyne,infinidash,2024-12-02 23:00:00,280.46
ingen,infinidash,2024-12-03 02:00:00,252.94
weyland-yutani,ec2,2024-12-03 03:00:00,388.73
weyland-yutani,sagemaker,2024-12-03 03:00:00,255.83
weyland-yutani,infinidash,2024-12-03 03:00:00,154.35
cyberdyne,s3,2024-12-03 05:00:00,2.09
cyberdyne,cloudwatch,2024-12-03 05:00:00,41.49
weyland-yutani,infinidash,2024-12-03 07:00:00,569.51
ingen,cloudwatch,2024-12-03 08:00:00,5.88
ingen,infinidash,2024-12-03 08:00:00,70.66
weyland-yutani,ec2,2024-12-03 09:00:00,108.07
cyberdyne,ec2,2024-12-03 10:00:00,66.26
weyland-yutani,cloudwatch,2024-12-03 11:00:00,119.52
weyland-yutani,sagemaker,2024-12-03 11:00:00,1839.68
weyland-yutani,ec2,2024-12-03 11:00:00,234.74
ingen,cloudwatch,2024-12-03 13:00:00,10.1
weyland-yutani,sagemaker,2024-12-03 17:00:00,1563.08
weyland-yutani,cloudwatch,2024-12-03 17:00:00,109.39
cyberdyne,s3,2024-12-03 18:00:00,8.02
cyberdyne,cloudwatch,2024-12-03 18:00:00,61.32
ingen,ec2,2024-12-03 19:00:00,310.72
tyrell,sagemaker,2024-12-03 19:00:00,43.99
weyland-yutani,cloudwatch,2024-12-03 21:00:00,34.39
weyland-yutani,sagemaker,2024-12-03 21:00:00,3118.91
weyland-yutani,s3,2024-12-03 21:00:00,59.3
ingen,ec2,2024-12-03 23:00:00,159.27
cyberdyne,infinidash,2024-12-04 00:00:00,62.58
ingen,infinidash,2024-12-04 03:00:00,93.48
cyberdyne,cloudwatch,2024-12-04 04:00:00,56.88
weyland-yutani,ec2,2024-12-04 05:00:00,406.81
weyland-yutani,cloudwatch,2024-12-04 05:00:00,109.34
weyland-yutani,infinidash,2024-12-04 06:00:00,800.05
cyberdyne,cloudwatch,2024-12-04 08:00:00,6.93
ingen,sagemaker,2024-12-04 08:00:00,487.87
ingen,ec2,2024-12-04 08:00:00,78.59
ingen,infinidash,2024-12-04 08:00:00,161.17
weyland-yutani,ec2,2024-12-04 08:00:00,363.07
weyland-yutani,infinidash,2024-12-04 08:00:00,740.49
cyberdyne,cloudwatch,2024-12-04 10:00:00,21.03
tyrell,cloudwatch,2024-12-04 10:00:00,3.7
cyberdyne,sagemaker,2024-12-04 12:00:00,1078.34
cyberdyne,s3,2024-12-04 12:00:00,5.64
cyberdyne,ec2,2024-12-04 12:00:00,411.17
ingen,s3,2024-12-04 13:00:00,21.23
weyland-yutani,ec2,2024-12-04 14:00:00,45.0
cyberdyne,infinidash,2024-12-04 18:00:00,605.82
cyberdyne,s3,2024-12-04 18:00:00,14.53
ingen,s3,2024-12-04 19:00:00,56.32
weyland-yutani,cloudwatch,2024-12-04 20:00:00,31.06
weyland-yutani,ec2,2024-12-04 20:00:00,203.5
weyland-yutani,sagemaker,2024-12-04 23:00:00,1485.38
weyland-yutani,infinidash,2024-12-04 23:00:00,335.77
cyberdyne,ec2,2024-12-05 00:00:00,461.05
cyberdyne,cloudwatch,2024-12-05 03:00:00,37.33
ingen,infinidash,2024-12-05 03:00:00,118.27
ingen,ec2,2024-12-05 03:00:00,15.600000000000001
ingen,ec2,2024-12-05 06:00:00,178.27
weyland-yutani,cloudwatch,2024-12-05 07:00:00,126.32
weyland-yutani,ec2,2024-12-05 07:00:00,2250.0
ingen,cloudwatch,2024-12-05 08:00:00,20.02
ingen,infinidash,2024-12-05 11:00:00,349.08
ingen,s3,2024-12-05 11:00:00,41.88
ingen,cloudwatch,2024-12-05 11:00:00,5.3
weyland-yutani,cloudwatch,2024-12-05 13:00:00,178.95
cyberdyne,s3,2024-12-05 14:00:00,51.14
cyberdyne,cloudwatch,2024-12-05 14:00:00,3.3
ingen,s3,2024-12-05 17:00:00,47.54
ingen,infinidash,2024-12-05 17:00:00,52.48
